country	year	gdpPercap
Japan	2005	30290
Japan	2006	31001.71797
Japan	2007	31656.06806
Jersey	2005	62004.87758
Jordan	1950	1490.667614
Jordan	1951	1519.549711
Jordan	1952	1546.907807
Jordan	1953	1574.414169
Jordan	1954	1601.522383
Jordan	1955	1456.60956
Jordan	1956	1917.526096
Jordan	1957	1886.080591
Jordan	1958	1989.850984
Jordan	1959	2050.050869
Jordan	1960	2088.366399
Jordan	1961	2406.717076
Jordan	1962	2348.009158
Jordan	1963	2374.590691
Jordan	1964	2671.520268
Jordan	1965	2853.277262
Jordan	1966	2812.0199
Jordan	1967	2741.796252
Jordan	1968	2396.393098
Jordan	1969	2485.396125
Jordan	1970	2147.053028
Jordan	1971	2120.33511
Jordan	1972	2110.856309
Jordan	1973	2140.756861
Jordan	1974	2246.176375
Jordan	1975	2315.088926
Jordan	1976	2775.300969
Jordan	1977	2852.351568
Jordan	1978	3332.552079
Jordan	1979	3512.684522
Jordan	1980	4015.317136
Jordan	1981	4035.49694
Jordan	1982	4161.415959
Jordan	1983	4083.580153
Jordan	1984	4272.229955
Jordan	1985	4261.300377
Jordan	1986	4483.232771
Jordan	1987	4448.679912
Jordan	1988	4257.363231
Jordan	1989	3677.473176
Jordan	1990	3399.095113
Jordan	1991	3124.264155
Jordan	1992	3431.593647
Jordan	1993	3524.165969
Jordan	1994	3610.782074
Jordan	1995	3732.13881
Jordan	1996	3668.741079
Jordan	1997	3645.379572
Jordan	1998	3624.61256
Jordan	1999	3626.381131
Jordan	2000	3664.557531
Jordan	2001	3742.828469
Jordan	2002	3844.917194
Jordan	2003	3894.250202
Jordan	2004	4115.51226
Jordan	2005	4294
Jordan	2006	4417.117933
Jordan	2007	4519.461171
Kazakhstan	1950	2609.216411
Kazakhstan	1973	7244.185395
Kazakhstan	1990	7085.497707
Kazakhstan	1991	6265.356243
Kazakhstan	1992	5919.908968
Kazakhstan	1993	5404.826359
Kazakhstan	1994	4802.480944
Kazakhstan	1995	4492.990665
Kazakhstan	1996	4567.927635
Kazakhstan	1997	4709.057407
Kazakhstan	1998	4691.519132
Kazakhstan	1999	4870.086404
Kazakhstan	2000	5366.02455
Kazakhstan	2001	6082.300961
Kazakhstan	2002	6667.304371
Kazakhstan	2003	7272.720533
Kazakhstan	2004	7930.085054
Kazakhstan	2005	8699
Kazakhstan	2006	9554.283432
Kazakhstan	2007	10312.77139
Kenya	1950	832.2712517
Kenya	1951	986.6038802
Kenya	1952	853.540919
Kenya	1953	809.4432328
Kenya	1954	878.5959734
Kenya	1955	918.3691347
Kenya	1956	941.4625714
Kenya	1957	944.4383152
Kenya	1958	926.8443947
Kenya	1959	921.3427949
Kenya	1960	928.1066532
Kenya	1961	878.1542782
Kenya	1962	896.9663732
Kenya	1963	912.8599631
Kenya	1964	970.1401946
Kenya	1965	950.1632152
Kenya	1966	1038.147867
Kenya	1967	1056.736457
Kenya	1968	1096.541208
Kenya	1969	1126.707878
Kenya	1970	1170.439889
Kenya	1971	1203.439351
Kenya	1972	1222.359968
Kenya	1973	1240.760201
Kenya	1974	1255.4889
Kenya	1975	1204.844899
Kenya	1976	1206.848849
Kenya	1977	1267.613204
Kenya	1978	1328.71507
Kenya	1979	1325.064539
Kenya	1980	1344.167465
Kenya	1981	1321.861983
Kenya	1982	1348.225791
Kenya	1983	1305.719495
Kenya	1984	1279.51348
Kenya	1985	1286.556207
Kenya	1986	1330.645003
Kenya	1987	1361.936856
Kenya	1988	1396.422336
Kenya	1989	1413.696976
Kenya	1990	1428.995574
Kenya	1991	1402.955382
Kenya	1992	1341.921721
Kenya	1993	1305.892414
Kenya	1994	1309.874121
Kenya	1995	1335.672769
Kenya	1996	1361.065432
Kenya	1997	1360.485021
Kenya	1998	1355.293048
Kenya	1999	1346.864615
Kenya	2000	1318.489871
Kenya	2001	1304.011969
Kenya	2002	1287.514732
Kenya	2003	1291.423304
Kenya	2004	1317.4731
Kenya	2005	1359
Kenya	2006	1404.330567
Kenya	2007	1463.249282
Kiribati	1970	5062.665601
Kiribati	1971	4837.571378
Kiribati	1972	5315.884246
Kiribati	1973	6310.514966
Kiribati	1974	8997.69847
Kiribati	1975	9288.136906
Kiribati	1976	6653.380509
Kiribati	1977	6198.973533
Kiribati	1978	6112.33432
Kiribati	1979	5268.939516
Kiribati	1980	2853.003823
Kiribati	1981	2683.4064
Kiribati	1982	2879.409895
Kiribati	1983	2528.868447
Kiribati	1984	2650.579327
Kiribati	1985	2457.668613
Kiribati	1986	2423.255416
Kiribati	1987	2279.682066
Kiribati	1988	2618.341858
Kiribati	1989	2331.94959
Kiribati	1990	2328.892261
Kiribati	1991	2430.376337
Kiribati	1992	2406.710869
Kiribati	1993	2501.855866
Kiribati	1994	2659.950704
Kiribati	1995	2478.999738
Kiribati	1996	2755.12344
Kiribati	1997	2948.922816
Kiribati	1998	3355.573322
Kiribati	1999	3566.503435
Kiribati	2000	3501.646765
Kiribati	2001	3490.143712
Kiribati	2002	3608.894083
Kiribati	2003	3503.395986
Kiribati	2004	3382.018351
Kiribati	2005	3377
Kiribati	2006	3148.52865
Kiribati	2007	3160.339846
Korea, Dem. Rep.	1950	1234.173782
Korea, Dem. Rep.	1951	1024.772409
Korea, Dem. Rep.	1952	1088.277758
Korea, Dem. Rep.	1953	1396.239797
Korea, Dem. Rep.	1954	1464.160371
Korea, Dem. Rep.	1955	1523.338772
Korea, Dem. Rep.	1956	1497.45982
Korea, Dem. Rep.	1957	1571.134655
Korea, Dem. Rep.	1958	1607.161317
Korea, Dem. Rep.	1959	1618.765676
Korea, Dem. Rep.	1960	1597.170056
Korea, Dem. Rep.	1961	1624.627933
Korea, Dem. Rep.	1962	1621.693598
Korea, Dem. Rep.	1963	1714.324364
Korea, Dem. Rep.	1964	1811.168954
Korea, Dem. Rep.	1965	1871.802308
Korea, Dem. Rep.	1966	2045.245823
Korea, Dem. Rep.	1967	2143.540609
Korea, Dem. Rep.	1968	2360.304812
Korea, Dem. Rep.	1969	2658.074654
Korea, Dem. Rep.	1970	2824.346533
Korea, Dem. Rep.	1971	3645.478777
Korea, Dem. Rep.	1972	3701.621503
Korea, Dem. Rep.	1973	4082.287736
Korea, Dem. Rep.	1974	4106.255803
Korea, Dem. Rep.	1975	4106.363312
Korea, Dem. Rep.	1976	4106.297257
Korea, Dem. Rep.	1977	4106.301249
Korea, Dem. Rep.	1978	4106.453223
Korea, Dem. Rep.	1979	4106.302035
Korea, Dem. Rep.	1980	4106.510898
Korea, Dem. Rep.	1981	4106.413281
Korea, Dem. Rep.	1982	4106.525293
Korea, Dem. Rep.	1983	4106.409741
Korea, Dem. Rep.	1984	4106.423542
Korea, Dem. Rep.	1985	4106.354657
Korea, Dem. Rep.	1986	4106.291145
Korea, Dem. Rep.	1987	4106.492315
Korea, Dem. Rep.	1988	4106.379804
Korea, Dem. Rep.	1989	4106.458066
Korea, Dem. Rep.	1990	4106.50516
Korea, Dem. Rep.	1991	4106.421495
Korea, Dem. Rep.	1992	3726.063507
Korea, Dem. Rep.	1993	3674.714537
Korea, Dem. Rep.	1994	2673.275928
Korea, Dem. Rep.	1995	2195.949593
Korea, Dem. Rep.	1996	1808.770562
Korea, Dem. Rep.	1997	1690.756814
Korea, Dem. Rep.	1998	1693.000645
Korea, Dem. Rep.	1999	1705.915232
Korea, Dem. Rep.	2000	1689.942294
Korea, Dem. Rep.	2001	1667.401541
Korea, Dem. Rep.	2002	1646.758151
Korea, Dem. Rep.	2003	1628.351738
Korea, Dem. Rep.	2004	1611.774334
Korea, Dem. Rep.	2005	1596.676448
Korea, Dem. Rep.	2006	1572.952059
Korea, Dem. Rep.	2007	1593.06548
Korea, Rep.	1950	1053.559291
Korea, Rep.	1951	971.053784
Korea, Rep.	1952	1030.592226
Korea, Rep.	1953	1322.271281
Korea, Rep.	1954	1386.776007
Korea, Rep.	1955	1442.175509
Korea, Rep.	1956	1417.514599
Korea, Rep.	1957	1487.593537
Korea, Rep.	1958	1522.341261
Korea, Rep.	1959	1533.359425
Korea, Rep.	1960	1513.161336
Korea, Rep.	1961	1538.087823
Korea, Rep.	1962	1536.344387
Korea, Rep.	1963	1623.132701
Korea, Rep.	1964	1714.599756
Korea, Rep.	1965	1772.199971
Korea, Rep.	1966	1936.30211
Korea, Rep.	1967	2029.228142
Korea, Rep.	1968	2235.770054
Korea, Rep.	1969	2517.031952
Korea, Rep.	1970	2674.131066
Korea, Rep.	1971	2877.746675
Korea, Rep.	1972	3030.87665
Korea, Rep.	1973	3484.669283
Korea, Rep.	1974	3720.317864
Korea, Rep.	1975	3901.017004
Korea, Rep.	1976	4289.312755
Korea, Rep.	1977	4657.22102
Korea, Rep.	1978	5014.196588
Korea, Rep.	1979	5298.118736
Korea, Rep.	1980	5076.120559
Korea, Rep.	1981	5307.786069
Korea, Rep.	1982	5622.942464
Korea, Rep.	1983	6177.767441
Korea, Rep.	1984	6631.395252
Korea, Rep.	1985	6996.32531
Korea, Rep.	1986	7727.467661
Korea, Rep.	1987	8533.088805
Korea, Rep.	1988	9402.547006
Korea, Rep.	1989	9904.364545
Korea, Rep.	1990	10739.82079
Korea, Rep.	1991	11609.21732
Korea, Rep.	1992	12104.27872
Korea, Rep.	1993	12627.61354
Korea, Rep.	1994	13521.34898
Korea, Rep.	1995	14570.16032
Korea, Rep.	1996	15430.97658
Korea, Rep.	1997	15993.52796
Korea, Rep.	1998	15010.98471
Korea, Rep.	1999	16300.82219
Korea, Rep.	2000	17543.99699
Korea, Rep.	2001	18241.4152
Korea, Rep.	2002	19233.98818
Korea, Rep.	2003	19734.23174
Korea, Rep.	2004	20572.91865
Korea, Rep.	2005	21342
Korea, Rep.	2006	22323.38015
Korea, Rep.	2007	23348.13973
Kosovo	2005	3095.294802
Kuwait	1950	104248.0536
Kuwait	1951	107493.38
Kuwait	1952	108382.3529
Kuwait	1953	113211.8816
Kuwait	1954	119849.2934
Kuwait	1955	116444.4039
Kuwait	1956	118681.3003
Kuwait	1957	113523.1329
Kuwait	1958	107961.2738
Kuwait	1959	106738.8971
Kuwait	1960	104014.691
Kuwait	1961	94263.18294
Kuwait	1962	95458.11176
Kuwait	1963	91444.07301
Kuwait	1964	91341.82533
Kuwait	1965	84952.1083
Kuwait	1966	86817.70825
Kuwait	1967	80894.88326
Kuwait	1968	80502.14146
Kuwait	1969	75675.70985
Kuwait	1970	110805.2333
Kuwait	1971	111654.8313
Kuwait	1972	109347.867
Kuwait	1973	96344.50795
Kuwait	1974	79178.57752
Kuwait	1975	65562.3357
Kuwait	1976	65578.19595
Kuwait	1977	59265.47714
Kuwait	1978	59706.33216
Kuwait	1979	63804.60923
Kuwait	1980	47907.19363
Kuwait	1981	37146.476
Kuwait	1982	31354.03573
Kuwait	1983	32366.58131
Kuwait	1984	32575.65063
Kuwait	1985	29473.68439
Kuwait	1986	30593.24186
Kuwait	1987	28118.42998
Kuwait	1988	27895.53085
Kuwait	1989	28764.50908
Kuwait	1990	22095.96056
Kuwait	1991	29268.86619
Kuwait	1992	34932.91959
Kuwait	1993	44804.87414
Kuwait	1994	46467.09099
Kuwait	1995	44959.08487
Kuwait	1996	41620.23901
Kuwait	1997	40300.61996
Kuwait	1998	38056.53405
Kuwait	1999	36011.2695
Kuwait	2000	36397.95992
Kuwait	2001	35249.64079
Kuwait	2002	35110.10566
Kuwait	2003	39560.78925
Kuwait	2004	42275.63876
Kuwait	2005	44947
Kuwait	2006	46415.87611
Kuwait	2007	47306.98978
Kyrgyzstan	1950	1694.210586
Kyrgyzstan	1973	2626.946524
Kyrgyzstan	1990	2539.186647
Kyrgyzstan	1991	2303.790284
Kyrgyzstan	1992	1965.215767
Kyrgyzstan	1993	1662.539676
Kyrgyzstan	1994	1329.558938
Kyrgyzstan	1995	1244.98871
Kyrgyzstan	1996	1314.25323
Kyrgyzstan	1997	1424.142201
Kyrgyzstan	1998	1433.63333
Kyrgyzstan	1999	1466.01089
Kyrgyzstan	2000	1527.822309
Kyrgyzstan	2001	1592.294782
Kyrgyzstan	2002	1573.725046
Kyrgyzstan	2003	1659.096212
Kyrgyzstan	2004	1753.521614
Kyrgyzstan	2005	1728
Kyrgyzstan	2006	1762.953214
Kyrgyzstan	2007	1886.916217
Laos	1950	773.424819
Laos	1951	783.0490935
Laos	1952	792.3186185
Laos	1953	801.1824498
Laos	1954	809.6514206
Laos	1955	818.3068762
Laos	1956	825.8966539
Laos	1957	833.5978748
Laos	1958	841.5852504
Laos	1959	848.9273597
Laos	1960	856.7453444
Laos	1961	864.9973592
Laos	1962	873.1201255
Laos	1963	881.1090465
Laos	1964	889.9652191
Laos	1965	898.146833
Laos	1966	907.1285234
Laos	1967	915.9052548
Laos	1968	924.9129318
Laos	1969	934.0947285
Laos	1970	943.4225206
Laos	1971	952.8707875
Laos	1972	962.4132478
Laos	1973	971.7396762
Laos	1974	980.5283893
Laos	1975	988.7433444
Laos	1976	1014.854467
Laos	1977	1035.542518
Laos	1978	1054.453416
Laos	1979	1080.341715
Laos	1980	1105.43037
Laos	1981	1124.56845
Laos	1982	1134.145682
Laos	1983	1141.248416
Laos	1984	1149.386551
Laos	1985	1158.946127
Laos	1986	1161.605454
Laos	1987	1164.213492
Laos	1988	1167.061326
Laos	1989	1169.79038
Laos	1990	1172.379996
Laos	1991	1174.519938
Laos	1992	1202.563209
Laos	1993	1287.377824
Laos	1994	1329.353631
Laos	1995	1361.777511
Laos	1996	1359.284351
Laos	1997	1394.817202
Laos	1998	1401.084424
Laos	1999	1472.454048
Laos	2000	1518.254156
Laos	2001	1565.33636
Laos	2002	1616.381658
Laos	2003	1668.495357
Laos	2004	1732.373225
Laos	2005	1811
Laos	2006	1929.009179
Laos	2007	2047.795815
Latvia	1965	4078.828307
Latvia	1966	4110.991504
Latvia	1967	4444.343948
Latvia	1968	4596.577322
Latvia	1969	4651.532907
Latvia	1970	5470.687438
Latvia	1971	5845.609237
Latvia	1972	6095.312282
Latvia	1973	6395.096187
Latvia	1974	6651.164666
Latvia	1975	7050.027426
Latvia	1976	7350.82488
Latvia	1977	7488.923552
Latvia	1978	7635.76512
Latvia	1979	8000.758563
Latvia	1980	8278.288323
Latvia	1981	8578.012786
Latvia	1982	8728.455352
Latvia	1983	9127.299087
Latvia	1984	9596.890615
Latvia	1985	9502.493873
Latvia	1986	9893.284982
Latvia	1987	10063.52646
Latvia	1988	10512.99302
Latvia	1989	11044.47612
Latvia	1990	10217.78407
Latvia	1991	8960.019583
Latvia	1992	6151.514963
Latvia	1993	5948.957499
Latvia	1994	6169.897953
Latvia	1995	6191.799537
Latvia	1996	6488.442082
Latvia	1997	7143.441635
Latvia	1998	7604.973664
Latvia	1999	8028.968025
Latvia	2000	8649.224406
Latvia	2001	9396.422979
Latvia	2002	10094.47045
Latvia	2003	10879.76673
Latvia	2004	11888.05426
Latvia	2005	13218
Latvia	2006	14916.62354
Latvia	2007	16539.4535
Lebanon	1950	5318.454441
Lebanon	1951	4659.463759
Lebanon	1952	4834.804067
Lebanon	1953	5435.234996
Lebanon	1954	6091.803531
Lebanon	1955	6426.760587
Lebanon	1956	6129.261823
Lebanon	1957	6089.786934
Lebanon	1958	5102.569674
Lebanon	1959	5404.77179
Lebanon	1960	5416.835365
Lebanon	1961	5637.193643
Lebanon	1962	5714.560611
Lebanon	1963	5622.8704
Lebanon	1964	5814.815906
Lebanon	1965	6229.756158
Lebanon	1966	6477.877608
Lebanon	1967	6006.983042
Lebanon	1968	6583.23202
Lebanon	1969	6555.044096
Lebanon	1970	6827.407617
Lebanon	1971	7047.881655
Lebanon	1972	7486.384341
Lebanon	1973	7460.562689
Lebanon	1974	8310.092456
Lebanon	1975	8238.748596
Lebanon	1976	8415.074373
Lebanon	1977	8659.696836
Lebanon	1978	8921.682741
Lebanon	1979	8462.011682
Lebanon	1980	8532.759576
Lebanon	1981	8168.77396
Lebanon	1982	7640.519521
Lebanon	1983	7582.7994
Lebanon	1984	7767.384167
Lebanon	1985	7991.153797
Lebanon	1986	7663.708337
Lebanon	1987	5377.091329
Lebanon	1988	4896.806535
Lebanon	1989	4901.325099
Lebanon	1990	4849.201009
Lebanon	1991	6627.246507
Lebanon	1992	6890.806854
Lebanon	1993	7323.931383
Lebanon	1994	7844.052445
Lebanon	1995	8271.723264
Lebanon	1996	8509.877854
Lebanon	1997	8754.96385
Lebanon	1998	8920.810717
Lebanon	1999	8754.698937
Lebanon	2000	8809.991336
Lebanon	2001	9110.353282
Lebanon	2002	9313.93883
Lebanon	2003	9598.457156
Lebanon	2004	10207.45178
Lebanon	2005	10212
Lebanon	2006	10133.35331
Lebanon	2007	10461.05868
Lesotho	1950	282.9498651
Lesotho	1951	294.5960766
Lesotho	1952	298.8462121
Lesotho	1953	306.0163511
Lesotho	1954	317.5437061
Lesotho	1955	322.5087562
Lesotho	1956	329.1997975
Lesotho	1957	335.9971151
Lesotho	1958	342.5805295
Lesotho	1959	346.2221595
Lesotho	1960	364.731976
Lesotho	1961	364.0984008
Lesotho	1962	411.8006266
Lesotho	1963	446.0899773
Lesotho	1964	472.3235646
Lesotho	1965	472.446674
Lesotho	1966	459.6855208
Lesotho	1967	498.6390265
Lesotho	1968	485.5675973
Lesotho	1969	481.6496014
Lesotho	1970	480.9806821
Lesotho	1971	426.3142135
Lesotho	1972	496.5815922
Lesotho	1973	612.0345182
Lesotho	1974	634.317855
Lesotho	1975	569.2465946
Lesotho	1976	648.4075128
Lesotho	1977	745.3695408
Lesotho	1978	839.3588864
Lesotho	1979	765.888429
Lesotho	1980	800.5119847
Lesotho	1981	788.818123
Lesotho	1982	797.2631074
Lesotho	1983	710.8533292
Lesotho	1984	752.0552517
Lesotho	1985	759.0196387
Lesotho	1986	755.0458135
Lesotho	1987	773.9932141
Lesotho	1988	851.827177
Lesotho	1989	922.6154934
Lesotho	1990	940.2601435
Lesotho	1991	955.9667337
Lesotho	1992	977.4862725
Lesotho	1993	991.5586891
Lesotho	1994	967.1096791
Lesotho	1995	1067.928124
Lesotho	1996	1149.192744
Lesotho	1997	1186.147994
Lesotho	1998	1136.962147
Lesotho	1999	1153.297561
Lesotho	2000	1186.644382
Lesotho	2001	1221.481958
Lesotho	2002	1275.184575
Lesotho	2003	1311.243045
Lesotho	2004	1369.812164
Lesotho	2005	1415
Lesotho	2006	1505.782523
Lesotho	2007	1569.331442
Liberia	1950	553.438512
Liberia	1951	571.8539742
Liberia	1952	575.5729961
Liberia	1953	583.9663195
Liberia	1954	601.8761014
Liberia	1955	606.5157335
Liberia	1956	613.6727615
Liberia	1957	620.9699901
Liberia	1958	622.5870522
Liberia	1959	641.8989791
Liberia	1960	645.1650278
Liberia	1961	643.2585595
Liberia	1962	634.1951625
Liberia	1963	631.8361544
Liberia	1964	645.9002004
Liberia	1965	638.980903
Liberia	1966	738.9271243
Liberia	1967	713.6036483
Liberia	1968	726.3530409
Liberia	1969	756.5230511
Liberia	1970	782.6080535
Liberia	1971	797.2085759
Liberia	1972	803.0054535
Liberia	1973	759.5072486
Liberia	1974	791.0016534
Liberia	1975	654.742551
Liberia	1976	662.8779955
Liberia	1977	640.3224383
Liberia	1978	647.9331272
Liberia	1979	658.5023913
Liberia	1980	609.8466372
Liberia	1981	606.1620151
Liberia	1982	572.1995694
Liberia	1983	551.9590143
Liberia	1984	531.1987138
Liberia	1985	508.550216
Liberia	1986	507.8326219
Liberia	1987	506.1138573
Liberia	1988	490.9245793
Liberia	1989	482.005435
Liberia	1990	556.5192717
Liberia	1991	658.7131817
Liberia	1992	636.6229191
Liberia	1993	626.1464016
Liberia	1994	644.9477496
Liberia	1995	662.1978115
Liberia	1996	658.4741486
Liberia	1997	609.1739508
Liberia	1998	551.36895
Liberia	1999	529.7930625
Liberia	2000	519.4898757
Liberia	2001	515.9470858
Liberia	2002	531.4823679
Liberia	2003	365.8286357
Liberia	2004	375.6901175
Liberia	2005	383
Liberia	2006	397.0185505
Liberia	2007	414.5073415
Libya	1950	2084.283473
Libya	1951	2270.248758
Libya	1952	2387.54806
Libya	1953	2375.339242
Libya	1954	2313.669911
Libya	1955	2844.840903
Libya	1956	3385.728399
Libya	1957	3448.284395
Libya	1958	3705.673909
Libya	1959	3901.966159
Libya	1960	4902.712549
Libya	1961	5237.925365
Libya	1962	6757.030816
Libya	1963	8862.050133
Libya	1964	12161.3767
Libya	1965	15128.27641
Libya	1966	17346.1915
Libya	1967	18772.75169
Libya	1968	24313.51227
Libya	1969	26443.62322
Libya	1970	26914.42679
Libya	1971	24603.66083
Libya	1972	21011.49721
Libya	1973	20259.77075
Libya	1974	16512.37947
Libya	1975	17095.75413
Libya	1976	20471.58351
Libya	1977	21951.21176
Libya	1978	22311.86238
Libya	1979	24378.57534
Libya	1980	23661.27309
Libya	1981	18559.06111
Libya	1982	17364.27538
Libya	1983	16643.32154
Libya	1984	14874.49189
Libya	1985	13502.84628
Libya	1986	12367.27129
Libya	1987	11770.5898
Libya	1988	11617.20916
Libya	1989	11476.56036
Libya	1990	11069.60841
Libya	1991	10228.7548
Libya	1992	9640.138501
Libya	1993	9056.057828
Libya	1994	8810.097088
Libya	1995	8737.851208
Libya	1996	9051.4613
Libya	1997	9467.446056
Libya	1998	8998.067142
Libya	1999	8966.926165
Libya	2000	9139.677194
Libya	2001	9539.903834
Libya	2002	9534.677467
Libya	2003	9954.114323
Libya	2004	10304.93135
Libya	2005	10804
Libya	2006	11290.87657
Libya	2007	12057.49928
Liechtenstein	1970	35730.9283
Liechtenstein	1971	35592.90682
Liechtenstein	1972	35543.7705
Liechtenstein	1973	35541.62861
Liechtenstein	1974	35564.08677
Liechtenstein	1975	35597.33527
Liechtenstein	1976	46303.49396
Liechtenstein	1977	47759.77544
Liechtenstein	1978	46247.10264
Liechtenstein	1979	45766.51815
Liechtenstein	1980	41475.56533
Liechtenstein	1981	42811.78634
Liechtenstein	1982	41497.86664
Liechtenstein	1983	41106.76172
Liechtenstein	1984	42245.32957
Liechtenstein	1985	44581.17877
Liechtenstein	1986	45734.84014
Liechtenstein	1987	49296.87205
Liechtenstein	1988	51396.19637
Liechtenstein	1989	53013.44537
Liechtenstein	1990	53502.64658
Liechtenstein	1991	53754.55499
Liechtenstein	1992	54968.3012
Liechtenstein	1993	56598.06302
Liechtenstein	1994	59705.10622
Liechtenstein	1995	62413.10828
Liechtenstein	1996	65888.93242
Liechtenstein	1997	69784.00852
Liechtenstein	1998	74303.38081
Liechtenstein	1999	81088.09089
Liechtenstein	2000	82749.88284
Liechtenstein	2001	81250.67903
Liechtenstein	2002	79593.81731
Liechtenstein	2003	77249.85241
Liechtenstein	2004	78810.33596
Liechtenstein	2005	81825.08097
Liechtenstein	2006	83684.2559
Liechtenstein	2007	85500.39601
Lithuania	1950	4409.943229
Lithuania	1973	11523.45902
Lithuania	1990	13148.25839
Lithuania	1991	12374.35926
Lithuania	1992	9743.510738
Lithuania	1993	8190.015322
Lithuania	1994	7406.201416
Lithuania	1995	7804.174479
Lithuania	1996	8182.689266
Lithuania	1997	8764.901122
Lithuania	1998	9412.969278
Lithuania	1999	9259.81304
Lithuania	2000	9631.652985
Lithuania	2001	10272.36554
Lithuania	2002	11008.67662
Lithuania	2003	12120.3462
Lithuania	2004	13049.47815
Lithuania	2005	14085
Lithuania	2006	15240.10072
Lithuania	2007	16666.50874
Luxembourg	1950	14554.95629
Luxembourg	1951	13543.16927
Luxembourg	1952	14326.13779
Luxembourg	1953	14733.27503
Luxembourg	1954	14468.25133
Luxembourg	1955	15026.47897
Luxembourg	1956	15697.47234
Luxembourg	1957	16545.86334
Luxembourg	1958	16587.4117
Luxembourg	1959	16545.58328
Luxembourg	1960	17086.72171
Luxembourg	1961	17621.05133
Luxembourg	1962	17713.69998
Luxembourg	1963	17788.60394
Luxembourg	1964	19273.35177
Luxembourg	1965	19349.15509
Luxembourg	1966	19340.04205
Luxembourg	1967	19163.00329
Luxembourg	1968	19989.64977
Luxembourg	1969	22105.34353
Luxembourg	1970	22298.67123
Luxembourg	1971	22667.93419
Luxembourg	1972	23883.19799
Luxembourg	1973	25579.14322
Luxembourg	1974	26441.81023
Luxembourg	1975	24454.52122
Luxembourg	1976	24917.28779
Luxembourg	1977	25282.32839
Luxembourg	1978	26202.0136
Luxembourg	1979	26887.08062
Luxembourg	1980	27021.64537
Luxembourg	1981	26826.65989
Luxembourg	1982	27078.42115
Luxembourg	1983	27876.96353
Luxembourg	1984	29606.07112
Luxembourg	1985	30435.46678
Luxembourg	1986	33355.97899
Luxembourg	1987	34518.86801
Luxembourg	1988	37373.59064
Luxembourg	1989	40736.66326
Luxembourg	1990	42467.63837
Luxembourg	1991	45750.52091
Luxembourg	1992	45854.3599
Luxembourg	1993	47055.53084
Luxembourg	1994	48284.01468
Luxembourg	1995	48165.2586
Luxembourg	1996	49005.58853
Luxembourg	1997	52622.89589
Luxembourg	1998	55788.95866
Luxembourg	1999	59349.52097
Luxembourg	2000	63924.1627
Luxembourg	2001	63932.8448
Luxembourg	2002	64421.03482
Luxembourg	2003	65308.34204
Luxembourg	2004	67283.43435
Luxembourg	2005	70014
Luxembourg	2006	73532.16903
Luxembourg	2007	76520.21015
Macao, China	1950	2170.046337
Macao, China	1970	8453.490305
Macao, China	1971	8844.094267
Macao, China	1972	9344.183089
Macao, China	1973	9940.465504
Macao, China	1974	10611.51296
Macao, China	1975	11341.45518
Macao, China	1976	12106.57066
Macao, China	1977	12941.18511
Macao, China	1978	13807.82003
Macao, China	1979	14512.25599
Macao, China	1980	15216.44304
Macao, China	1981	15839.14681
Macao, China	1982	15856.61506
Macao, China	1983	16720.55052
Macao, China	1984	17365.76517
Macao, China	1985	16718.12847
Macao, China	1986	17058.9834
Macao, China	1987	18701.7828
Macao, China	1988	19353.90862
Macao, China	1989	19597.07063
Macao, China	1990	20495.49418
Macao, China	1991	20688.01955
Macao, China	1992	22917.23203
Macao, China	1993	23654.92229
Macao, China	1994	24247.0945
Macao, China	1995	24653.07527
Macao, China	1996	24188.49736
Macao, China	1997	23790.48933
Macao, China	1998	22404.64769
Macao, China	1999	21586.35227
Macao, China	2000	22512.56244
Macao, China	2001	22826.53996
Macao, China	2002	24755.47297
Macao, China	2003	27842.68696
Macao, China	2004	35260.86857
Macao, China	2005	37256
Macao, China	2006	43202.43589
Macao, China	2007	54589.82024
Macedonia, FYR	1950	2040.945293
Macedonia, FYR	1951	2093.807316
Macedonia, FYR	1952	1905.933975
Macedonia, FYR	1953	2161.69529
Macedonia, FYR	1954	2252.768948
Macedonia, FYR	1955	2365.112608
Macedonia, FYR	1956	2292.050518
Macedonia, FYR	1957	2650.771424
Macedonia, FYR	1958	2736.997056
Macedonia, FYR	1959	3044.667782
Macedonia, FYR	1960	3206.907548
Macedonia, FYR	1961	3318.103403
Macedonia, FYR	1962	3347.132105
Macedonia, FYR	1963	3659.854815
Macedonia, FYR	1964	3972.983927
Macedonia, FYR	1965	4040.596068
Macedonia, FYR	1966	4217.550175
Macedonia, FYR	1967	4252.921536
Macedonia, FYR	1968	4306.215683
Macedonia, FYR	1969	4750.185864
Macedonia, FYR	1970	4940.590009
Macedonia, FYR	1971	5462.125518
Macedonia, FYR	1972	5599.495457
Macedonia, FYR	1973	5738.051214
Macedonia, FYR	1974	6420.760962
Macedonia, FYR	1975	6364.317295
Macedonia, FYR	1976	6499.498757
Macedonia, FYR	1977	6907.881966
Macedonia, FYR	1978	7225.926188
Macedonia, FYR	1979	7656.700647
Macedonia, FYR	1980	7978.716353
Macedonia, FYR	1981	8072.000974
Macedonia, FYR	1982	8078.874207
Macedonia, FYR	1983	8102.677122
Macedonia, FYR	1984	8262.474651
Macedonia, FYR	1985	8285.66148
Macedonia, FYR	1986	8581.894013
Macedonia, FYR	1987	8445.955343
Macedonia, FYR	1988	8290.426874
Macedonia, FYR	1989	8149.598985
