"","Part","Curr.Vol","Curr.Price","Curr.Profit","Max.price","Min.price","get.variables(lprecH)"
"2623","7050-1350-089",1,8349.88,0.446823188,9184.868,7514.892,7514.892
"2624","7050-1419-000",4,3.81,0.458005249,4.191,3.429,4.191
"2625","7050-1799-000",15,5.086666667,0.955963303,5.5953333337,4.5780000003,5.5953333337
"2626","7050-1799-010",5,6.05,0.665123967,6.655,5.445,6.655
"2627","7050-1811-000",14,42.74428571,0.885064002,47.018714281,38.469857139,47.018714281
"2628","7050-1846-030",8,455.28,0.637453875,500.808,409.752,500.808
"2629","7050-1935-010",38,84.00736842,0.471418547,92.408105262,75.606631578,92.408105262
"2630","7050-2088-000",5,28.07,0.885001781,30.877,25.263,30.877
"2631","7050-2284-000",5,9.026,0.546199867,9.9286,8.1234,9.9286
"2632","7050-2457-000",1,56.31,0.673415024,61.941,50.679,50.679
"2633","7050-2626-000",5,4.024,0.721172962,4.4264,3.6216,4.4264
"2634","7050-2788-010",4,7.93,0.790983607,8.723,7.137,8.723
"2635","7050-3200-020",1,827.14,0.633060909,909.854,744.426,744.426
"2636","7050-3200-060",1,568.57,0.545878256,625.427,511.713,511.713
"2637","7050-4650-000",183,55.28617486,0.606012234,60.814792346,49.757557374,60.814792346
"2638","7050-4650-010",12,72.79083333,0.805492908,80.069916663,65.511749997,80.069916663
"2639","7050-4650-030",24,87.42291667,0.823258585,96.165208337,78.680625003,96.165208337
"2640","7050-5504-010",19,73.21368421,0.484601671,80.535052631,65.892315789,80.535052631
"2641","7050-5504-020",38,360.7057895,0.474733016,396.77636845,324.63521055,396.77636845
"2642","7050-5504-030",3,444.6466667,0.668313417,489.11133337,400.18200003,489.11133337
"2643","7050-9889-010",27,115.4192593,0.442351877,126.96118523,103.87733337,126.96118523
"2644","7050-9902-000",97,36.36639175,0.602941427,40.003030925,32.729752575,40.003030925
"2645","7050-9904-000",7,1094.585714,0.520011485,1204.0442854,985.1271426,1204.0442854
"2646","7050-9904-010",160,10.3945,0.398612247,11.43395,9.35505,11.43395
"2647","7050-9904-020",41,107.5202439,0.530470722,118.27226829,96.76821951,118.27226829
"2648","7050-9904-030",4,101.12,0.323971519,111.232,91.008,111.232
"2649","7050-9905-000",2,1018.02,0.522283452,1119.822,916.218,916.218
"2650","7050-9905-012",4,17.0475,0.194749963,18.75225,15.34275,18.75225
"2651","7050-9905-020",134,17.40753731,0.656654992,19.148291041,15.666783579,19.148291041
"2652","7050-9905-030",3,103.9133333,0.394623725,114.30466663,93.52199997,114.30466663
"2653","7050-9926-040",4,891.3775,0.324469711,980.51525,802.23975,980.51525
"2654","7051-1467-010",13,68.20846154,0.269998083,75.029307694,61.387615386,75.029307694
"2655","7051-1467-020",1,6.99,0.779685265,7.689,6.291,6.291
"2656","7051-1467-060",1,59.69,0.458535768,65.659,53.721,53.721
"2657","7051-1467-090",3,7.773333333,0.826758148,8.5506666663,6.9959999997,8.5506666663
"2658","7051-1477-000",4,40.29,0.644576818,44.319,36.261,44.319
"2659","7051-1698-060",13,117.6938462,0.800911099,129.46323082,105.92446158,129.46323082
"2660","7051-1703-000",125,10.76824,0.589897699,11.845064,9.691416,11.845064
"2661","7051-1799-000",95,6.974105263,0.815060223,7.6715157893,6.2766947367,7.6715157893
"2662","7051-2058-010",3,4.403333333,0.411052233,4.8436666663,3.9629999997,4.8436666663
"2663","7051-2058-020",15,10.768,0.669638435,11.8448,9.6912,11.8448
"2664","7051-2084-020",12,10.75666667,0.699643632,11.832333337,9.681000003,11.832333337
"2665","7051-2088-000",11,19.91,0.813022236,21.901,17.919,21.901
"2666","7051-2132-010",20,9.735,0.801797637,10.7085,8.7615,10.7085
"2667","7051-2187-030",33,8.283333333,0.702396195,9.1116666663,7.4549999997,9.1116666663
"2668","7051-2187-040",10,6.291,0.604196471,6.9201,5.6619,6.9201
"2669","7051-2187-050",18,55.76111111,0.574105809,61.337222221,50.184999999,61.337222221
"2670","7051-2284-010",9,6.158888889,0.780082988,6.7747777779,5.5430000001,6.7747777779
"2671","7051-2306-000",5,195.256,0.516368255,214.7816,175.7304,214.7816
"2672","7051-2306-010",282,16.44248227,0.650537658,18.086730497,14.798234043,18.086730497
"2673","7051-2427-100",6,7.24,0.730202578,7.964,6.516,7.964
"2674","7051-2428-000",7,54.07714286,0.698922175,59.484857146,48.669428574,59.484857146
"2675","7051-2479-010",20,3.93,0.861704835,4.323,3.537,4.323
"2676","7051-2479-070",3,1.92,0.885416667,2.112,1.728,2.112
"2677","7051-2479-090",240,4.639791667,0.731175071,5.1037708337,4.1758125003,5.1037708337
"2678","7051-2479-100",50,5.542,0.727679538,6.0962,4.9878,6.0962
"2679","7051-2479-180",3,1.57,0.779193206,1.727,1.413,1.727
"2680","7051-2479-190",5,2.03,0.614778325,2.233,1.827,2.233
"2681","7051-2626-010",110,5.815363636,0.759664838,6.3968999996,5.2338272724,6.3968999996
"2682","7051-2684-070",24,318.62375,0.580521435,350.486125,286.761375,350.486125
"2683","7051-2684-120",5,549.858,0.659108352,604.8438,494.8722,604.8438
"2684","7051-2689-030",434,46.80852535,0.478336098,51.489377885,42.127672815,42.127672815
"2685","7051-2705-050",1,58.23,0.822256569,64.053,52.407,52.407
"2686","7051-2711-000",8,85.075,0.338451366,93.5825,76.5675,93.5825
"2687","7051-2711-010",9,297.2322222,0.224885892,326.95544442,267.50899998,326.95544442
"2688","7051-2711-020",51,398.6860784,0.233720668,438.55468624,358.81747056,438.55468624
"2689","7051-2711-030",90,310.5356667,0.203392274,341.58923337,279.48210003,341.58923337
"2690","7051-2711-050",7,386.6571429,0.277296239,425.32285719,347.99142861,425.32285719
"2691","7051-2745-000",100,9.688,0.986075557,10.6568,8.7192,10.6568
"2692","7051-2777-010",45,7.718222222,0.948635264,8.4900444442,6.9463999998,8.4900444442
"2693","7051-2792-070",13,28.64076923,0.638492735,31.504846153,25.776692307,31.504846153
"2694","7051-2794-010",3,61.87,0.759172458,68.057,55.683,68.057
"2695","7051-2864-000",5,2.572,0.50933126,2.8292,2.3148,2.8292
"2696","7051-2950-160",19,688.6063158,0.441184788,757.46694738,619.74568422,757.46694738
"2697","7051-2950-170",76,443.8098684,0.593490278,488.19085524,399.42888156,488.19085524
"2698","7051-2950-180",2,578.785,0.683526698,636.6635,520.9065,520.9065
"2699","7051-2950-190",392,683.2834949,0.667842549,751.61184439,614.95514541,614.95514541
"2700","7051-2950-230",63,610.705873,0.673552878,671.7764603,549.6352857,671.7764603
"2701","7051-2955-070",4,214.58,0.276680026,236.038,193.122,236.038
"2702","7051-2955-200",19,218.7589474,0.549896305,240.63484214,196.88305266,240.63484214
"2703","7051-3200-130",3,988.48,0.375937466,1087.328,889.632,1087.328
"2704","7051-4444-160",13,71.28692308,0.631456843,78.415615388,64.158230772,78.415615388
"2705","7051-4444-180",4,87.095,0.519260578,95.8045,78.3855,95.8045
"2706","7051-5446-140",1,182.66,0.804335925,200.926,164.394,164.394
"2707","7051-5446-210",1,174.24,0.87855831,191.664,156.816,156.816
"2708","7051-5593-010",2,99.39,0.734077875,109.329,89.451,89.451
"2709","7051-5593-020",1,95.3,0.745855194,104.83,85.77,85.77
"2710","7051-5593-030",25,373.618,0.176604982,410.9798,336.2562,410.9798
"2711","7051-5913-020",20,2.222,0.823132313,2.4442,1.9998,2.4442
"2712","7051-5979-000",2,101.87,0.47482085,112.057,91.683,91.683
"2713","7051-5985-149",9,791.4033333,0.237249443,870.54366663,712.26299997,870.54366663
"2714","7051-5985-199",37,511.1072973,0.289168668,562.21802703,459.99656757,562.21802703
"2715","7051-5986-010",1,2656.66,0.462324874,2922.326,2390.994,2390.994
"2716","7051-5986-040",7,694.0142857,0.110185052,763.41571427,624.61285713,763.41571427
"2717","7051-5991-000",3,913.8633333,0.207434372,1005.24966663,822.47699997,1005.24966663
"2718","7051-5992-030",1,1427.73,0.560421088,1570.503,1284.957,1284.957
"2719","7051-6933-330",2,49.02,0.661872705,53.922,44.118,44.118
"2720","7051-6933-470",1,77.99,0.724580074,85.789,70.191,70.191
"2721","7051-8989-000",6,46.67,0.441897007,51.337,42.003,51.337
"2722","7051-9047-190",2,774.765,0.528424748,852.2415,697.2885,697.2885
"2723","7051-9902-030",506,46.47416996,0.48530124,51.121586956,41.826752964,41.826752964
"2724","7051-9902-040",10,75.446,0.669975877,82.9906,67.9014,82.9906
"2725","7051-9902-080",12,102,0.524068627,112.2,91.8,112.2
"2726","7051-9902-090",100,85.5272,0.245708967,94.07992,76.97448,94.07992
"2727","7051-9904-000",1379,56.99646846,0.760579927,62.696115306,51.296821614,51.296821614
"2728","7051-9904-010",275,28.30938182,0.793731086,31.140320002,25.478443638,31.140320002
"2729","7051-9904-020",62,48.16693548,0.716135081,52.983629028,43.350241932,52.983629028
"2730","7051-9904-030",174,39.80166667,0.528062274,43.781833337,35.821500003,43.781833337
"2731","7051-9904-040",79,18.41139241,0.459848745,20.252531651,16.570253169,20.252531651
"2732","7051-9904-050",6065,33.3893141,0.466651908,36.72824551,30.05038269,35.9662034067406
"2733","7051-9904-220",25,42.3004,0.622320356,46.53044,38.07036,46.53044
"2734","7051-9904-230",169,20.95242604,0.545716416,23.047668644,18.857183436,23.047668644
"2735","7051-9904-250",6,132.355,0.625502122,145.5905,119.1195,145.5905
"2736","7051-9926-020",2,131.385,0.901206378,144.5235,118.2465,118.2465
"2737","7051-9926-130",12,181.9733333,0.500842614,200.17066663,163.77599997,200.17066663
"2738","7053-1051-010",58,645.3894828,0.399837414,709.92843108,580.85053452,709.92843108
"2739","7053-1071-109",12,178.6116667,0.390404695,196.47283337,160.75050003,196.47283337
"2740","7053-1266-029",2,55.95,0.597765862,61.545,50.355,50.355
"2741","7053-1457-050",6,43.13833333,0.956535178,47.452166663,38.824499997,47.452166663
"2742","7053-1457-060",5,8.222,0.664801751,9.0442,7.3998,9.0442
"2743","7053-1457-080",157,32.23611465,0.941615113,35.459726115,29.012503185,35.459726115
"2744","7053-1731-030",28,48.155,0.816411291,52.9705,43.3395,52.9705
"2745","7053-1970-270",60,597.14,0.317045975,656.854,537.426,656.854
"2746","7053-1970-320",32,869.706875,0.403883205,956.6775625,782.7361875,956.6775625
"2747","7053-2088-030",19,61.37789474,0.79209899,67.515684214,55.240105266,67.515684214
"2748","7053-2117-010",30,17.417,0.588390653,19.1587,15.6753,19.1587
"2749","7053-2165-000",14,30.17071429,0.662823457,33.187785719,27.153642861,33.187785719
"2750","7053-2213-000",40,19.502,0.348848836,21.4522,17.5518,21.4522
"2751","7053-2213-010",65,45.29061538,0.7949278,49.819676918,40.761553842,49.819676918
"2752","7053-2280-210",10,3.148,0.670266836,3.4628,2.8332,3.4628
"2753","7053-2280-230",2,24.26,0.031739489,26.686,23.48999999686,23.48999999686
"2754","7053-2432-030",5,231.218,0.46444481,254.3398,208.0962,254.3398
"2755","7053-2432-040",42,226.9302381,0.404685938,249.62326191,204.23721429,249.62326191
"2756","7053-2432-140",2,76.62,0.469329157,84.282,68.958,68.958
"2757","7053-2437-220",2,481.91,0.685926833,530.101,433.719,433.719
"2758","7053-2437-240",9,368.8633333,0.563900511,405.74966663,331.97699997,405.74966663
"2759","7053-2437-390",1,114.36,0.227177335,125.796,102.924,102.924
"2760","7053-2437-400",28,328.9010714,0.409240512,361.79117854,296.01096426,361.79117854
"2761","7053-2437-480",1,442.98,0.534651677,487.278,398.682,398.682
"2762","7053-2455-010",23,6.693913043,0.833658093,7.3633043473,6.0245217387,7.3633043473
"2763","7053-2483-020",13,31.59846154,0.550976192,34.758307694,28.438615386,34.758307694
"2764","7053-2492-000",160,7.4415,0.522198146,8.18565,6.69735,8.18565
"2765","7053-2712-030",30,22.13,0.62394939,24.343,19.917,24.343
"2766","7053-2780-300",1,311.35,0.5106793,342.485,280.215,280.215
"2767","7053-2780-370",1,113.14,0.193123564,124.454,101.826,101.826
"2768","7053-2794-010",39,9.076410256,0.622323295,9.9840512816,8.1687692304,9.9840512816
"2769","7053-2799-000",40,4.23,0.845330969,4.653,3.807,4.653
"2770","7053-2799-020",3,32.08333333,0.58212987,35.291666663,28.874999997,35.291666663
"2771","7053-2804-000",20,3.214,0.525980087,3.5354,2.8926,3.5354
"2772","7053-2999-000",5,19.826,0.894986382,21.8086,17.8434,21.8086
"2773","7053-4625-000",18,134.8427778,0.443792565,148.32705558,121.35850002,148.32705558
"2774","7053-5474-000",58,17.18689655,0.747221219,18.905586205,15.468206895,18.905586205
"2775","7053-9047-139",1,1761.41,0.403245127,1937.551,1585.269,1585.269
"2776","7053-9047-140",6,197.8633333,0.360172847,217.64966663,178.07699997,217.64966663
"2777","7053-9901-210",60,176.8913333,0.597082201,194.58046663,159.20219997,194.58046663
"2778","7053-9902-000",20,82.97,0.727244787,91.267,74.673,91.267
"2779","7053-9902-120",15,94.96733333,0.399049498,104.464066663,85.470599997,104.464066663
"2780","7053-9904-000",27,44.18,0.792959777,48.598,39.762,48.598
"2781","7053-9904-020",80,9.765625,0.6826752,10.7421875,8.7890625,10.7421875
"2782","7053-9905-010",2,66.66,0.675367537,73.326,59.994,59.994
"2783","7053-9923-060",112,319.6500893,0.579600573,351.61509823,287.68508037,351.61509823
"2784","7053-9926-080",10,121.464,0.414270895,133.6104,109.3176,133.6104
"2785","7056-2156-000",36,975.4127778,0.638517995,1072.95405558,877.87150002,1072.95405558
"2786","7056-2165-060",2,563.5,0.04284827,619.85,539.354999855,539.354999855
"2787","7056-2764-000",2,12.635,0.189157103,13.8985,11.3715,11.3715
"2788","7056-2764-010",2,144.415,0.23716373,158.8565,129.9735,129.9735
"2789","7056-2764-020",3,199.05,0.179385414,218.955,179.145,218.955
"2790","7056-5209-130",2,39.325,0.501207883,43.2575,35.3925,35.3925
"2791","7056-5530-050",2,954.67,0.301371154,1050.137,859.203,859.203
"2792","7056-9046-000",2,832.47,0.421348517,915.717,749.223,749.223
"2793","7056-9051-040",1,419.19,0.906438608,461.109,377.271,377.271
"2794","7056-9901-100",2,813.86,0.274758558,895.246,732.474,732.474
"2795","7056-9901-120",1,205.52,-4.87e-05,226.072,205.530008824,205.530008824
"2796","7057-9901-090",1,928,0.386077586,1020.8,835.2,835.2
"2797","7059-1326-020",10,87.56,0.347875742,96.316,78.804,96.316
"2798","7059-1799-000",4,234.1375,0.602882921,257.55125,210.72375,257.55125
"2799","7059-1799-010",2,294.505,0.531552945,323.9555,265.0545,265.0545
"2800","7059-1935-020",27,71.21074074,0.209217295,78.331814814,64.089666666,78.331814814
"2801","7059-1974-020",2,106.37,0.33656106,117.007,95.733,95.733
"2802","7059-2231-000",7,292.5342857,0.317183822,321.78771427,263.28085713,321.78771427
"2803","7059-5155-260",4,65.6225,0.52577241,72.18475,59.06025,72.18475
"2804","7059-5155-300",2,112.615,0.287173112,123.8765,101.3535,101.3535
"2805","7059-5206-130",10,132.589,0.375197037,145.8479,119.3301,145.8479
"2806","7059-5509-030",30,1329.028667,0.026026025,1461.9315337,1294.43933368694,1461.9315337
"2807","7059-5525-000",1,2966.6,0.044475157,3263.26,2834.6599992438,2834.6599992438
"2808","7059-5545-030",1,3838.38,0.327877907,4222.218,3454.542,3454.542
"2809","7059-5592-000",2,1610.6,0.490174469,1771.66,1449.54,1449.54
"2810","7062-2175-000",1,1617.47,0.487594824,1779.217,1455.723,1455.723
"2811","7065-2165-010",6,88.45,0.288355003,97.295,79.605,97.295
"2812","7065-2780-030",2,443.87,0.091952599,488.257,403.05499988187,403.05499988187
"2813","7065-5026-000",10,3.75,0.8392,4.125,3.375,4.125
"2814","7065-5515-020",6,673.795,0.283914247,741.1745,606.4155,741.1745
"2815","7065-5575-010",20,2131.3965,-0.068089865,2344.53615,2276.52299994647,2344.53615
"2816","7065-5900-300",20,1550.9475,0.090972454,1706.04225,1409.85399989984,1706.04225
"2817","7065-5900-310",6,2878.971667,0.125148852,3166.8688337,2591.0745003,3166.8688337
"2818","7065-5902-000",6,1540.208333,0.249391587,1694.2291663,1386.1874997,1694.2291663
"2819","7065-5979-000",2,234.555,0.635970242,258.0105,211.0995,211.0995
"2820","7065-5979-010",1,233.04,0.327111226,256.344,209.736,209.736
"2821","7065-5985-080",1,1538.02,0.71599199,1691.822,1384.218,1384.218
"2822","7065-5985-100",8,1574.99375,0.70564407,1732.493125,1417.494375,1732.493125
"2823","7066-5690-260",2,21897.85,0.090380562,24087.635,19918.7100104083,19918.7100104083
"2824","7067-5690-250",1,28731.78,0.058805267,31604.958,27042.2000057147,27042.2000057147
"2825","7070-1500-410",1,1217.03,0.307897094,1338.733,1095.327,1095.327
"2826","7070-2175-000",2,756.54,0.507600391,832.194,680.886,680.886
"2827","7070-2283-010",4,5.5,0.429090909,6.05,4.95,6.05
"2828","7070-2803-200",1,200.22,0.095295175,220.242,181.1400000615,181.1400000615
"2829","7070-5454-000",16,232.37,0.344749215,255.607,209.133,255.607
"2830","7070-5454-010",291,338.4138488,0.312829825,372.25523368,304.57246392,372.25523368
"2831","7070-5454-120",18,523.7977778,0.628610914,576.17755558,471.41800002,576.17755558
"2832","7070-5455-020",4,196.295,0.674596908,215.9245,176.6655,215.9245
"2833","7070-5594-070",4,202.14,0.690128129,222.354,181.926,222.354
"2834","7070-5844-110",30,96.44166667,0.161002333,106.085833337,86.797500003,106.085833337
"2835","7070-5900-070",1,3002.6,0.504882435,3302.86,2702.34,2702.34
"2836","7070-5900-090",4,1741.2275,0.412220689,1915.35025,1567.10475,1915.35025
"2837","7070-9901-630",48,265.24,0.764032888,291.764,238.716,291.764
"2838","7071-1011-090",1,1075.69,0.883423663,1183.259,968.121,968.121
"2839","7071-1021-000",10,75.056,0.839519825,82.5616,67.5504,82.5616
"2840","7071-1021-010",4,29.835,0.239819005,32.8185,26.8515,32.8185
"2841","7071-1094-030",4,8.61,0.859756098,9.471,7.749,9.471
"2842","7071-1159-000",11,98.14818182,0.948158165,107.963000002,88.333363638,107.963000002
"2843","7071-1159-010",7,99.96,0.94786486,109.956,89.964,109.956
"2844","7071-1244-000",1,300.61,0.413159908,330.671,270.549,270.549
"2845","7071-1500-540",1,2007.31,0.30774021,2208.041,1806.579,1806.579
"2846","7071-1807-010",35,183.7948571,0.49303105,202.17434281,165.41537139,202.17434281
"2847","7071-1821-060",10,2.85,0.701403509,3.135,2.565,3.135
"2848","7071-1821-070",5,3.078,0.541260559,3.3858,2.7702,3.3858
"2849","7071-2084-050",15,7.968,0.586931058,8.7648,7.1712,8.7648
"2850","7071-2117-010",28,67.97571429,0.479929807,74.773285719,61.178142861,74.773285719
"2851","7071-2117-050",16,262.565,0.360777331,288.8215,236.3085,288.8215
"2852","7071-2165-330",388,11.31912371,0.584566307,12.451036081,10.187211339,10.187211339
"2853","7071-2175-000",2,823.51,0.506484439,905.861,741.159,741.159
"2854","7071-2213-030",68,66.52647059,0.494208409,73.179117649,59.873823531,73.179117649
"2855","7071-2407-050",22,38.65863636,0.545897071,42.524499996,34.792772724,42.524499996
"2856","7071-2455-000",34,36.04558824,0.570666231,39.650147064,32.441029416,39.650147064
"2857","7071-2483-010",4,37.875,0.525610561,41.6625,34.0875,41.6625
"2858","7071-2483-100",6,55.89833333,0.443364441,61.488166663,50.308499997,61.488166663
"2859","7071-2483-110",17,101.95,0.707584456,112.145,91.755,112.145
"2860","7071-2735-000",340,17.38967647,0.891790092,19.128644117,15.650708823,19.128644117
"2861","7071-2748-000",48,6,0.596597222,6.6,5.4,6.6
"2862","7071-2777-020",14,10.85428571,0.810871282,11.939714281,9.768857139,11.939714281
"2863","7071-2780-000",1,196.71,0.405419145,216.381,177.039,177.039
"2864","7071-2780-070",2,404.11,0.531093019,444.521,363.699,363.699
"2865","7071-2803-080",2,223.43,0.71037909,245.773,201.087,201.087
"2866","7071-2803-130",94,268.3344681,0.456404836,295.16791491,241.50102129,295.16791491
"2867","7071-3260-050",12,50.57416667,0.723623721,55.631583337,45.516750003,55.631583337
"2868","7071-3260-070",20,23.611,0.68813265,25.9721,21.2499,25.9721
"2869","7071-3260-200",504,9.413670635,0.25022289,10.3550376985,8.4723035715,8.4723035715
"2870","7071-5026-240",2,4.23,0.747044917,4.653,3.807,3.807
"2871","7071-5083-040",2,141.52,0.594050311,155.672,127.368,127.368
"2872","7071-5096-020",2,24.21,0.724907063,26.631,21.789,21.789
"2873","7071-5112-070",5,1382.084,0.339607433,1520.2924,1243.8756,1520.2924
"2874","7071-5112-110",12,939.37,0.061779881,1033.307,881.33583318503,1033.307
"2875","7071-5112-120",14,457.6414286,-0.065951509,503.40557146,487.823571397086,503.40557146
"2876","7071-5155-570",2,161.93,0.740999197,178.123,145.737,145.737
"2877","7071-5155-780",2,149.23,0.620451652,164.153,134.307,134.307
"2878","7071-5206-260",14,97.74928571,0.118364036,107.524214281,87.974357139,107.524214281
"2879","7071-5206-310",14,70.21142857,0.332149833,77.232571427,63.190285713,77.232571427
"2880","7071-5206-340",60,229.9548333,0.596074302,252.95031663,206.95934997,252.95031663
"2881","7071-5218-010",58,207.7491379,0.415980812,228.52405169,186.97422411,228.52405169
"2882","7071-5218-120",1,5419.4,0.729516183,5961.34,4877.46,4877.46
"2883","7071-5218-160",1,2715.55,0.534654122,2987.105,2443.995,2443.995
"2884","7071-5271-000",10,49.352,0.430134544,54.2872,44.4168,54.2872
"2885","7071-5271-080",10,59.204,0.313796365,65.1244,53.2836,65.1244
"2886","7071-5453-660",14,25.37,0.227546596,27.907,22.833,27.907
"2887","7071-5467-060",53,11.12735849,0.779550657,12.240094339,10.014622641,12.240094339
"2888","7071-5476-060",20,8.305,0.467670078,9.1355,7.4745,9.1355
"2889","7071-5491-420",6,1273.951667,0.612538937,1401.3468337,1146.5565003,1401.3468337
"2890","7071-5502-070",2,210.66,0.513623849,231.726,189.594,189.594
"2891","7071-5511-080",1,7386.58,0.283342223,8125.238,6647.922,6647.922
"2892","7071-5525-030",24,744.8829167,0.330929525,819.37120837,670.39462503,819.37120837
"2893","7071-5525-040",22,821.3831818,0.285492376,903.52149998,739.24486362,903.52149998
"2894","7071-5555-030",1,2316.13,0.174079175,2547.743,2084.517,2084.517
"2895","7071-5566-140",4,10.03,0.546360917,11.033,9.027,11.033
"2896","7071-5594-220",2,564.77,0.783221488,621.247,508.293,508.293
"2897","7071-5614-220",4,414.61,0.685632281,456.071,373.149,456.071
"2898","7071-5614-620",10,39.442,0.707595964,43.3862,35.4978,43.3862
"2899","7071-5617-000",5,77.396,0.522507623,85.1356,69.6564,85.1356
"2900","7071-5648-030",12,4.75,0.794736842,5.225,4.275,5.225
"2901","7071-5692-030",447,28.01751678,0.719713538,30.819268458,25.215765102,25.215765102
"2902","7071-5692-050",22,67.50590909,0.78556086,74.256499999,60.755318181,74.256499999
"2903","7071-5778-240",2,656.7,0.807141769,722.37,591.03,591.03
"2904","7071-5844-070",1,916,0.054159389,1007.6,866.389999676,866.389999676
"2905","7071-5845-010",341,137.431437,0.59451303,151.1745807,123.6882933,151.1745807
"2906","7071-5845-040",12,303.3216667,0.558180809,333.65383337,272.98950003,333.65383337
"2907","7071-5902-290",6,3447.43,0.324914018,3792.173,3102.687,3792.173
"2908","7071-5902-370",2,3568.02,0.338274449,3924.822,3211.218,3211.218
"2909","7071-5902-440",4,4583.4075,0.541215242,5041.74825,4125.06675,5041.74825
"2910","7071-5960-120",2,809.51,0.466776198,890.461,728.559,728.559
"2911","7071-5960-170",6,725.9216667,0.227825316,798.51383337,653.32950003,798.51383337
"2912","7071-6206-010",28,39.65928571,0.46943609,43.625214281,35.693357139,43.625214281
"2913","7071-6938-020",2,13,0.805384615,14.3,11.7,11.7
"2914","7071-9901-370",20,166.516,0.387085926,183.1676,149.8644,183.1676
"2915","7071-9901-940",32,233.719375,0.281633155,257.0913125,210.3474375,257.0913125
"2916","7072-1500-420",1,1863.06,0.249176087,2049.366,1676.754,1676.754
"2917","7072-1500-540",3,2054.546667,0.155834864,2260.0013337,1849.0920003,2260.0013337
"2918","7072-2175-000",4,834.7825,0.464797717,918.26075,751.30425,918.26075
"2919","7072-2250-070",2,1050.945,0.350846143,1156.0395,945.8505,945.8505
"2920","7072-2250-130",1,1097.94,0.397845055,1207.734,988.146,988.146
"2921","7072-5511-050",1,7180.92,0.075781376,7899.012,6636.74000145408,6636.74000145408
"2922","7072-5511-080",3,7288.323333,0.137545124,8017.1556663,6559.4909997,8017.1556663
"2923","7072-5555-030",3,2426.503333,0.042707545,2669.1536663,2322.87333271325,2669.1536663
"2924","7072-5555-060",1,2080.12,-0.070495933,2288.132,2226.76000015196,2226.76000015196
"2925","7072-5844-100",1,1032.82,-0.037557367,1136.102,1071.60999978494,1071.60999978494
"2926","7072-5900-000",2,1533.17,0.482216584,1686.487,1379.853,1379.853
"2927","7073-1500-540",7,2080.994286,0.161380274,2289.0937146,1872.8948574,2289.0937146
"2928","7073-2175-000",6,922.99,0.477701095,1015.289,830.691,1015.289
"2929","7073-5511-060",1,8659.13,0.042064272,9525.043,8294.89000039664,8294.89000039664
"2930","7073-5511-080",6,7701.74,0.148432043,8471.914,6931.566,8471.914
"2931","7073-5555-030",7,2737.081429,0.054497048,3010.7895719,2587.91857098388,3010.7895719
"2932","7073-5844-070",7,1042.974286,-0.067478722,1147.2717146,1113.35285789814,1147.2717146
"2933","7073-6933-000",22,37.61181818,0.329103522,41.372999998,33.850636362,41.372999998
"2934","7074-1500-540",5,2552.332,0.149554212,2807.5652,2297.0988,2807.5652
"2935","7074-2175-000",5,1208.828,0.542199552,1329.7108,1087.9452,1329.7108
"2936","7074-2250-090",22,209.3613636,0.414042706,230.29749996,188.42522724,230.29749996
"2937","7074-5511-080",5,8035.528,0.065991183,8839.0808,7505.25400125038,8839.0808
"2938","7074-5555-030",5,3559.344,0.063207153,3915.2784,3334.36799921237,3915.2784
"2939","7074-5844-050",3,1806.73,0.033384439,1987.403,1746.41333252553,1987.403
"2940","7074-5844-070",3,1365.01,-0.06727179,1501.511,1456.8366660679,1501.511
"2941","7075-1500-420",1,6060.41,0.640558972,6666.451,5454.369,5454.369
"2942","7075-2175-000",5,1590.564,0.594249587,1749.6204,1431.5076,1749.6204
"2943","7075-2250-130",1,4234.52,0.720983724,4657.972,3811.068,3811.068
"2944","7075-5511-070",1,24940.95,0.642380904,27435.045,22446.855,22446.855
"2945","7075-5555-070",1,7886.3,0.492202934,8674.93,7097.67,7097.67
"2946","7075-5844-100",1,3138.97,0.50763467,3452.867,2825.073,2825.073
"2947","7075-5900-000",2,3698.41,0.753164198,4068.251,3328.569,3328.569
"2948","7076-1500-410",3,1726.71,0.241163832,1899.381,1554.039,1899.381
"2949","7076-2165-110",3,984.2766667,0.106646844,1082.70433337,885.84900003,1082.70433337
"2950","7076-2175-000",2,1056.98,0.509962346,1162.678,951.282,951.282
"2951","7076-5575-470",3,9130.276667,0.143253052,10043.3043337,8217.2490003,10043.3043337
"2952","7076-5900-000",4,1745.64,0.513273069,1920.204,1571.076,1920.204
"2953","7077-2175-000",1,1864.43,0.473774827,2050.873,1677.987,1677.987
"2954","7083-1500-080",1,5595.79,0.468250238,6155.369,5036.211,5036.211
"2955","7083-2175-000",1,2809.11,0.604319518,3090.021,2528.199,2528.199
"2956","7083-2250-070",1,1948.43,0.18565717,2143.273,1753.587,1753.587
"2957","7083-6896-020",1,76252.02,0.194260165,83877.222,68626.818,68626.818
"2958","7084-2250-080",1,4343.1,0.646114526,4777.41,3908.79,3908.79
"2959","7084-2300-060",1,65383.48,0.233541867,71921.828,58845.132,58845.132
"2960","7084-3250-000",1,4461.74,0.005513544,4907.914,4437.14000019344,4437.14000019344
"2961","7090-1113-260",1,6057.26,0.399634488,6662.986,5451.534,5451.534
"2962","7090-2848-020",8,214.37,0.491999813,235.807,192.933,235.807
"2963","7094-9904-000",2,863.95,0.402083454,950.345,777.555,777.555
